ID	DATE	PRD	CNT
11312711	201401011823	food	1.00
11323704	201401011946	ymiyong	1.00
11323704	201401012103	chimgu	1.00
11331669	201401011033	jabhwa	1.00
11331669	201401011035	jabhwa	1.00
11336489	201401011008	ymiyong	1.00
11336489	201401011009	ymiyong	1.00
11336489	201401011011	ymiyong	1.00
11338576	201401011149	jabhwa	1.00
11338576	201401012300	ymiyong	1.00
11341706	201401011525	etc	1.00
11341706	201401011525	kitchen	1.00
11341706	201401011535	food	1.00
11343367	201401011710	kidwear	1.00
11343367	201401011833	leportscloth	1.00
11349351	201401012316	ymiyong	1.00
11349351	201401012340	kitchen	1.00
11352478	201401011826	food	1.00
11352478	201401011828	food	1.00
11353130	201401011636	leportscloth	1.00
11353130	201401011807	food	1.00
11357268	201401011500	jabhwa	1.00
11357268	201401012346	ymiyong	1.00
11366323	201401010929	ymiyong	1.00
11366323	201401011340	ymiyong	1.00
11366795	201401010222	cloth	1.00
11366795	201401010226	cloth	1.00
11370117	201401012208	etc	1.00
11370117	201401012208	cloth	1.00
11380739	201401011821	food	1.00
11380739	201401012200	ymiyong	1.00
11382761	201401011959	life	1.00
11382761	201401012004	life	1.00
11382761	201401012009	life	1.00
11385261	201401011249	innerwear	1.00
11385261	201401011249	cloth	1.00
11385261	201401011249	ymiyong	1.00
11385261	201401011252	etc	1.00
11385261	201401011252	kid	1.00
11385261	201401011252	cloth	1.00
11400313	201401011708	jabhwa	1.00
11400313	201401011745	cloth	1.00
11401141	201401011021	ymiyong	1.00
11401141	201401011213	jabhwa	1.00
11419186	201401011311	innerwear	1.00
11419186	201401011446	life	1.00
11431898	201401012014	ymiyong	1.00
11431898	201401012024	elec	1.00
11431898	201401012028	ymiyong	1.00
11433291	201401012228	jabhwa	1.00
11433291	201401012306	jabhwa	1.00
11436604	201401011039	jabhwa	1.00
11436604	201401011138	jabhwa	1.00
11436855	201401010050	jabhwa	1.00
11436855	201401011031	jabhwa	1.00
11443446	201401011852	chimgu	1.00
11443446	201401011915	innerwear	1.00
11443446	201401011915	cloth	1.00
11445659	201401011254	chimgu	1.00
11445659	201401011309	health	1.00
11448548	201401010911	chimgu	1.00
11449989	201401011833	kid	1.00
11449989	201401011858	chimgu	1.00
11458359	201401011752	food	1.00
11458359	201401011819	food	1.00
11465750	201401010916	chimgu	1.00
11465750	201401010919	chimgu	1.00
11467918	201401011645	jabhwa	1.00
11467918	201401011709	food	1.00
11474015	201401011517	ymiyong	1.00
11474015	201401011622	ymiyong	1.00
11478334	201401011007	life	1.00
11478334	201401011014	cloth	1.00
11493791	201401011802	food	1.00
11493791	201401011815	food	1.00
11493791	201401011816	food	1.00
11499056	201401010316	cloth	1.00
11499056	201401011246	bosuk	1.00
11502358	201401012155	cloth	1.00
11502358	201401012300	bosuk	1.00
11509471	201401011007	ymiyong	1.00
11509471	201401011049	jabhwa	1.00
11511862	201401011844	jabhwa	1.00
11511862	201401011849	jabhwa	1.00
11511862	201401011850	etc	1.00
11512739	201401012326	ymiyong	1.00
11512739	201401012337	ymiyong	1.00
11512739	201401012339	ymiyong	1.00
11512739	201401012350	ymiyong	1.00
11520416	201401011327	cloth	1.00
11520416	201401011334	life	1.00
11522673	201401011040	jabhwa	1.00
11522673	201401011044	jabhwa	1.00
11523918	201401012113	phone	1.00
11523918	201401012114	phone	1.00
11525859	201401010929	ymiyong	1.00
11525859	201401012306	ymiyong	1.00
11527769	201401011154	cloth	1.00
11527769	201401011758	food	1.00
11528558	201401011221	jabhwa	1.00
11528558	201401011234	jabhwa	1.00
11537235	201401011301	ymiyong	1.00
11537235	201401011906	kitchen	1.00
11537401	201401012158	phone	1.00
11537401	201401012355	food	1.00
11539547	201401011038	jabhwa	1.00
11539547	201401011042	jabhwa	1.00
11539547	201401011053	jabhwa	1.00
11539661	201401011532	ymiyong	1.00
11539661	201401012325	ymiyong	1.00
11562198	201401011038	jabhwa	1.00
11562198	201401011101	jabhwa	1.00
11569688	201401011008	ymiyong	1.00
11569688	201401011032	jabhwa	1.00
11569688	201401011037	jabhwa	1.00
11575127	201401011727	leportscloth	1.00
11575127	201401011735	leportscloth	1.00
11576770	201401011019	ymiyong	1.00
11576770	201401011025	jabhwa	1.00
11596696	201401011153	jabhwa	1.00
11596696	201401011352	health	1.00
11596844	201401011032	jabhwa	1.00
11596844	201401011219	jabhwa	1.00
11601000	201401010830	chimgu	1.00
11601000	201401011913	kitchen	1.00
11613944	201401012216	ymiyong	1.00
11613944	201401012256	ymiyong	1.00
11632465	201401010831	chimgu	1.00
11632465	201401010839	chimgu	1.00
11636045	201401011435	cloth	1.00
11636045	201401011438	cloth	1.00
11639070	201401010841	chimgu	1.00
11639070	201401010842	chimgu	1.00
11645279	201401011811	food	1.00
11645279	201401011818	food	1.00
11655325	201401012231	elec	1.00
11655325	201401012238	food	1.00
11659548	201401010801	leportscloth	1.00
11659548	201401010803	leportscloth	1.00
11660444	201401011915	kitchen	1.00
11660444	201401011920	life	1.00
11663533	201401011030	ymiyong	1.00
11663533	201401011038	jabhwa	1.00
11665618	201401012316	chimgu	1.00
11665618	201401012344	chimgu	1.00
11671981	201401011603	ymiyong	1.00
11671981	201401011716	elec	1.00
11673595	201401011230	jabhwa	1.00
11673595	201401011604	life	1.00
11673595	201401011604	food	1.00
11682389	201401010911	chimgu	1.00
11682389	201401011007	ymiyong	1.00
11682389	201401012220	chimgu	1.00
11683191	201401012311	ymiyong	1.00
11683191	201401012339	cloth	1.00
11690184	201401010910	chimgu	1.00
11690184	201401010911	chimgu	1.00
11696603	201401012323	ymiyong	1.00
11696603	201401012324	ymiyong	1.00
11697743	201401011558	ymiyong	1.00
11697743	201401011601	ymiyong	1.00
11700731	201401012309	ymiyong	1.00
11700731	201401012347	ymiyong	1.00
11701109	201401011724	etc	1.00
11701109	201401011724	cloth	1.00
11701109	201401011747	etc	1.00
11701109	201401011747	phone	1.00
11705139	201401010828	chimgu	1.00
11705139	201401010906	chimgu	1.00
11705537	201401010807	jabhwa	1.00
11705537	201401010836	life	1.00
11715484	201401010059	cloth	1.00
11715484	201401011039	food	1.00
11716814	201401010824	chimgu	1.00
11716814	201401010827	chimgu	1.00
11719025	201401010820	chimgu	1.00
11719025	201401010858	etc	1.00
11719025	201401010858	cloth	1.00
11719025	201401010858	chimgu	1.00
11724024	201401010335	kitchen	1.00
11724024	201401010459	chimgu	1.00
11726313	201401010821	chimgu	1.00
11726313	201401010824	chimgu	1.00
11736032	201401011820	ymiyong	1.00
11736032	201401012023	food	1.00
11738013	201401011616	ymiyong	1.00
11738013	201401011629	life	1.00
11738013	201401011629	ymiyong	1.00
11738013	201401011732	food	1.00
11750689	201401011436	health	1.00
11750689	201401012304	ymiyong	1.00
11764519	201401011337	food	1.00
11764519	201401011343	food	1.00
11765351	201401011327	etc	1.00
11765351	201401011327	food	1.00
11765351	201401011327	kitchen	1.00
11765351	201401011410	food	1.00
11772163	201401010833	chimgu	1.00
11772163	201401010946	ymiyong	1.00
11773364	201401011142	leportstool	1.00
11773364	201401011814	food	1.00
11783203	201401010738	leportscloth	1.00
11783203	201401010910	chimgu	1.00
11786769	201401010850	svc	1.00
11786769	201401010917	cloth	1.00
11787728	201401011242	bosuk	1.00
11787728	201401011306	ymiyong	1.00
11788259	201401011655	gagu	1.00
11788259	201401011655	etc	1.00
11788259	201401011658	gagu	1.00
11791401	201401011026	food	1.00
11791401	201401011033	ymiyong	1.00
11791401	201401011109	food	1.00
11791401	201401011133	food	1.00
11792327	201401011218	kitchen	1.00
11792327	201401011222	kitchen	1.00
11792495	201401011840	cloth	1.00
11792495	201401011840	ymiyong	1.00
11811795	201401011013	bosuk	1.00
11811795	201401011423	ymiyong	1.00
11815845	201401010949	ymiyong	1.00
11815845	201401011531	ymiyong	1.00
11818138	201401011032	jabhwa	1.00
11818138	201401011112	jabhwa	1.00
11823892	201401010339	kitchen	1.00
11823892	201401011859	kitchen	1.00
11833951	201401012316	ymiyong	1.00
11833951	201401012339	ymiyong	1.00
11839661	201401011528	cloth	1.00
11839661	201401011550	cloth	1.00
11842085	201401010905	chimgu	1.00
11842085	201401010917	chimgu	1.00
11845983	201401010008	jabhwa	1.00
11845983	201401010026	food	1.00
11849349	201401011821	kid	1.00
11849349	201401012239	food	1.00
11867543	201401010903	chimgu	1.00
11867543	201401010904	chimgu	1.00
11867543	201401010905	chimgu	1.00
11871193	201401011649	kidwear	1.00
11871193	201401011715	jabhwa	1.00
11874208	201401012210	kid	1.00
11874208	201401012232	life	1.00
11874208	201401012246	life	1.00
11874208	201401012300	ymiyong	1.00
11875343	201401010957	life	1.00
11875343	201401010957	kitchen	1.00
11875343	201401010958	svc	1.00
11875343	201401010958	kitchen	1.00
11875343	201401011645	gagu	1.00
11875343	201401011645	etc	1.00
11876418	201401011439	chimgu	1.00
11876418	201401011640	innerwear	1.00
11878795	201401012351	leportscloth	1.00
11878795	201401012354	leportscloth	1.00
11878795	201401012357	edu	1.00
11878795	201401012359	food	1.00
11880394	201401011758	food	1.00
11880394	201401012018	food	1.00
11881014	201401011800	food	1.00
11881014	201401011801	food	1.00
11881494	201401012344	chimgu	1.00
11881494	201401012354	life	1.00
11883822	201401012202	chimgu	1.00
11883822	201401012208	chimgu	1.00
11893920	201401010834	chimgu	1.00
11893920	201401010855	chimgu	1.00
11894495	201401011630	ymiyong	1.00
11894495	201401011632	ymiyong	1.00
11901492	201401010907	ymiyong	1.00
11901492	201401011108	ymiyong	1.00
11901492	201401011114	ymiyong	1.00
11901492	201401011149	genelec	1.00
11901503	201401011825	food	1.00
11901503	201401011903	elec	1.00
11911635	201401010039	ymiyong	1.00
11911635	201401010055	ymiyong	1.00
11911635	201401010143	life	1.00
11922619	201401011146	etc	1.00
11922619	201401011146	cloth	1.00
11936686	201401011825	food	1.00
11936686	201401011826	food	1.00
11936686	201401011827	food	1.00
11947110	201401011901	kitchen	1.00
11947110	201401012303	kitchen	1.00
11950626	201401012059	phone	1.00
11950626	201401012135	phone	1.00
11951265	201401010859	chimgu	1.00
11951265	201401010901	chimgu	1.00
11960214	201401011247	chimgu	1.00
11960214	201401011250	chimgu	1.00
11963100	201401010921	chimgu	1.00
11963100	201401010922	chimgu	1.00
11963100	201401010926	chimgu	1.00
11970289	201401011857	chimgu	1.00
11970289	201401011942	etc	1.00
11970289	201401011942	life	1.00
11971780	201401011839	life	1.00
11971780	201401011844	kid	1.00
11971780	201401011844	chimgu	1.00
11972218	201401011905	kitchen	1.00
11972218	201401012227	ymiyong	1.00
11976249	201401011809	food	1.00
11976249	201401012207	ymiyong	1.00
11989896	201401012230	leportscloth	1.00
11989896	201401012258	leportscloth	1.00
11992127	201401011429	ymiyong	1.00
11992127	201401011435	kitchen	1.00
11992127	201401012208	kid	1.00
11999586	201401010022	jabhwa	1.00
11999586	201401011255	ymiyong	1.00
12007577	201401010945	ymiyong	1.00
12007577	201401011903	kitchen	1.00
12028813	201401010035	jabhwa	1.00
12028813	201401010139	cloth	1.00
12028813	201401011422	bosuk	1.00
12036750	201401010742	leportscloth	1.00
12036750	201401012136	cloth	1.00
12043439	201401010846	chimgu	1.00
12043439	201401011025	jabhwa	1.00
12053600	201401011215	jabhwa	1.00
12053600	201401012340	ymiyong	1.00
12054422	201401011756	food	1.00
12054422	201401011937	ymiyong	1.00
12056764	201401011057	jabhwa	1.00
12056764	201401011140	jabhwa	1.00
12071076	201401011912	kitchen	1.00
12071076	201401012121	life	1.00
12071076	201401012121	ymiyong	1.00
12073827	201401011153	jabhwa	1.00
12073827	201401011649	ymiyong	1.00
12074344	201401011002	ymiyong	1.00
12074344	201401011805	food	1.00
12074715	201401010841	chimgu	1.00
12074715	201401010849	chimgu	1.00
12086358	201401011431	leportscloth	1.00
12086358	201401011441	chimgu	1.00
12087542	201401012046	kitchen	1.00
12087542	201401012145	cloth	1.00
12087911	201401010847	chimgu	1.00
12087911	201401010849	chimgu	1.00
12088900	201401010702	ymiyong	1.00
12088900	201401010811	leportscloth	1.00
12088900	201401011810	food	1.00
12093751	201401011027	jabhwa	1.00
12093751	201401011032	jabhwa	1.00
12095536	201401012138	phone	1.00
12095536	201401012139	phone	1.00
12105013	201401010953	health	1.00
12105013	201401011014	life	1.00
12105479	201401010842	chimgu	1.00
12105479	201401010849	chimgu	1.00
12105479	201401010851	chimgu	1.00
12111450	201401010653	cloth	1.00
12111450	201401010753	cloth	1.00
12111450	201401011717	etc	1.00
12111450	201401011717	innerwear	1.00
12117768	201401010914	chimgu	1.00
12117768	201401010931	ymiyong	1.00
12121855	201401012324	ymiyong	1.00
12121855	201401012330	ymiyong	1.00
12127634	201401011012	leportscloth	1.00
12127634	201401011029	life	1.00
12130118	201401012322	ymiyong	1.00
12130118	201401012337	ymiyong	1.00
12133958	201401011411	kitchen	1.00
12133958	201401012223	food	1.00
12133958	201401012230	food	1.00
12141968	201401011458	etc	1.00
12141968	201401012250	cloth	1.00
12145622	201401011027	ymiyong	1.00
12145622	201401011034	jabhwa	1.00
12152507	201401011019	ymiyong	1.00
12152507	201401011027	jabhwa	1.00
12152507	201401011128	jabhwa	1.00
12163555	201401011141	ymiyong	1.00
12163555	201401012029	food	1.00
12167482	201401012101	phone	1.00
12167482	201401012102	phone	1.00
12169341	201401010740	ymiyong	1.00
12169341	201401011059	jabhwa	1.00
12171995	201401012144	life	1.00
12171995	201401012149	life	1.00
12172326	201401010945	ymiyong	1.00
12172326	201401011003	kid	1.00
12172326	201401011003	chimgu	1.00
12177445	201401011511	edu	1.00
12177445	201401011513	edu	1.00
12178396	201401012209	cloth	1.00
12178396	201401012311	elec	1.00
12178396	201401012318	cloth	1.00
12179643	201401012350	ymiyong	1.00
12179643	201401012353	ymiyong	1.00
12179643	201401012354	ymiyong	1.00
12189863	201401010618	jabhwa	1.00
12189863	201401010919	chimgu	1.00
12189863	201401010920	chimgu	1.00
12191958	201401010021	jabhwa	1.00
12191958	201401010051	jabhwa	1.00
12191958	201401010131	jabhwa	1.00
12201447	201401011536	ymiyong	1.00
12201447	201401011852	kitchen	1.00
12210038	201401011438	health	1.00
12210038	201401011924	life	1.00
12210932	201401011357	health	1.00
12210932	201401011907	kitchen	1.00
12231686	201401011817	food	1.00
12231686	201401011819	food	1.00
12231686	201401011823	food	1.00
12237353	201401011445	innerwear	1.00
12237353	201401011503	cloth	1.00
12237353	201401011503	ymiyong	1.00
12256343	201401010846	chimgu	1.00
12256343	201401010848	chimgu	1.00
12256343	201401010909	chimgu	1.00
12256633	201401011814	leportscloth	1.00
12256633	201401011826	chimgu	1.00
12261329	201401010825	chimgu	1.00
12261329	201401010827	chimgu	1.00
12262124	201401011252	ymiyong	1.00
12262124	201401011305	ymiyong	1.00
12267085	201401011039	jabhwa	1.00
12267085	201401011146	jabhwa	1.00
12268893	201401010114	innerwear	1.00
12268893	201401011039	jabhwa	1.00
12270676	201401010839	chimgu	1.00
12270676	201401010850	chimgu	1.00
12270869	201401011754	etc	1.00
12270869	201401011754	chimgu	1.00
12270869	201401011927	leportstool	1.00
12275397	201401011814	food	1.00
12275397	201401011925	life	1.00
12280160	201401012332	kitchen	1.00
12280160	201401012352	phone	1.00
12281368	201401011800	innerwear	1.00
12281368	201401011852	etc	1.00
12281368	201401011852	life	1.00
12281368	201401011859	health	1.00
12283668	201401011037	jabhwa	1.00
12283668	201401011041	food	1.00
12283738	201401011720	etc	1.00
12283738	201401011720	food	1.00
12283738	201401011720	chimgu	1.00
12283738	201401011720	computer	1.00
12283738	201401011720	phone	1.00
12283738	201401011725	life	1.00
12283738	201401012312	kid	1.00
12288662	201401012239	chimgu	1.00
12288662	201401012248	life	1.00
12288662	201401012248	kitchen	1.00
12294247	201401012241	kitchen	1.00
12294247	201401012320	jabhwa	1.00
12296555	201401010019	jabhwa	1.00
12296555	201401011254	ymiyong	1.00
12302059	201401011027	jabhwa	1.00
12302059	201401011810	food	1.00
12306692	201401010840	chimgu	1.00
12306692	201401011547	ymiyong	1.00
12307637	201401011059	innerwear	1.00
12307637	201401011108	life	1.00
12309154	201401011135	ymiyong	1.00
12309154	201401011230	edu	1.00
12319306	201401012202	kid	1.00
12319306	201401012236	gagu	1.00
12324654	201401011014	ymiyong	1.00
12324654	201401011411	health	1.00
12333017	201401012316	ymiyong	1.00
12333017	201401012317	ymiyong	1.00
12339442	201401012243	health	1.00
12339442	201401012245	health	1.00
12340960	201401011501	chimgu	1.00
12340960	201401011517	chimgu	1.00
12348814	201401011018	ymiyong	1.00
12348814	201401011112	cloth	1.00
12348814	201401011139	chimgu	1.00
12348814	201401011925	life	1.00
12359670	201401011049	kitchen	1.00
12359670	201401011055	kitchen	1.00
12361447	201401010846	leportscloth	1.00
12361447	201401011617	leportscloth	1.00
12363269	201401010630	ymiyong	1.00
12363269	201401010744	leportscloth	1.00
12366650	201401010906	chimgu	1.00
12366650	201401011154	ymiyong	1.00
12372553	201401011431	jabhwa	1.00
12372553	201401011436	jabhwa	1.00
12374177	201401011026	jabhwa	1.00
12374177	201401011341	ymiyong	1.00
12374530	201401011019	ymiyong	1.00
12374530	201401012204	ymiyong	1.00
12375026	201401012112	phone	1.00
12375026	201401012114	phone	1.00
12387306	201401010858	chimgu	1.00
12387306	201401010906	chimgu	1.00
12391129	201401011825	food	1.00
12391129	201401011826	food	1.00
12394802	201401010926	ymiyong	1.00
12394802	201401010941	ymiyong	1.00
12394802	201401010946	ymiyong	1.00
12397267	201401010944	ymiyong	1.00
12397267	201401011321	ymiyong	1.00
12402041	201401010842	chimgu	1.00
12402041	201401010844	chimgu	1.00
12410516	201401010912	chimgu	1.00
12410516	201401011104	jabhwa	1.00
12410516	201401012326	chimgu	1.00
12430141	201401012237	ymiyong	1.00
12430141	201401012248	ymiyong	1.00
12436167	201401011807	life	1.00
12436167	201401011817	food	1.00
12436167	201401011821	food	1.00
12440651	201401011444	jabhwa	1.00
12440651	201401011618	ymiyong	1.00
12443934	201401011111	jabhwa	1.00
12443934	201401011119	jabhwa	1.00
12464450	201401011659	food	1.00
12464450	201401011706	life	1.00
12466864	201401010804	leportscloth	1.00
12466864	201401010807	leportscloth	1.00
12466864	201401011553	etc	1.00
12466864	201401011553	jabhwa	1.00
12469572	201401011211	elec	1.00
12469572	201401012221	innerwear	1.00
12470684	201401011334	kid	1.00
12470684	201401011440	kid	1.00
12474575	201401011005	ymiyong	1.00
12474575	201401011753	food	1.00
12486580	201401010709	ymiyong	1.00
12486580	201401010710	ymiyong	1.00
12487082	201401012303	kid	1.00
12487082	201401012303	ymiyong	1.00
12487082	201401012307	etc	1.00
12487497	201401012202	elec	1.00
12487497	201401012206	elec	1.00
12487497	201401012206	life	1.00
12487497	201401012206	kitchen	1.00
12501571	201401011035	jabhwa	1.00
12501571	201401011036	jabhwa	1.00
12501571	201401011150	jabhwa	1.00
12504074	201401011308	cloth	1.00
12504074	201401011326	etc	1.00
12504074	201401011326	cloth	1.00
12507311	201401012206	chimgu	1.00
12507311	201401012216	chimgu	1.00
12507311	201401012304	chimgu	1.00
12507965	201401010017	jabhwa	1.00
12507965	201401012320	ymiyong	1.00
12524735	201401010739	leportscloth	1.00
12524735	201401011151	jabhwa	1.00
12531238	201401011810	jabhwa	1.00
12531238	201401011851	cloth	1.00
12536195	201401011015	ymiyong	1.00
12536195	201401011057	chimgu	1.00
12537288	201401010856	chimgu	1.00
12537288	201401010858	chimgu	1.00
12540410	201401011224	life	1.00
12540410	201401011547	life	1.00
12546895	201401011718	life	1.00
12546895	201401011724	gagu	1.00
12546895	201401011724	svc	1.00
12546895	201401011731	health	1.00
12550973	201401010019	jabhwa	1.00
12550973	201401011414	ymiyong	1.00
12561578	201401012113	phone	2.00
12572747	201401010259	ymiyong	1.00
12572747	201401011121	cloth	1.00
12575508	201401011129	chimgu	1.00
12575508	201401011535	chimgu	1.00
12580713	201401011550	svc	1.00
12580713	201401011754	edu	1.00
12580713	201401011754	cloth	1.00
12587216	201401011507	food	1.00
12587216	201401011516	food	1.00
12587216	201401011525	food	1.00
12587216	201401011529	food	1.00
12589897	201401011011	ymiyong	1.00
12589897	201401011440	health	1.00
12590741	201401010856	chimgu	1.00
12590741	201401010858	chimgu	1.00
12592889	201401011843	edu	1.00
12592889	201401011848	life	1.00
12592968	201401011524	cloth	1.00
12592968	201401011849	kitchen	1.00
12602071	201401010827	kitchen	1.00
12602071	201401010830	kitchen	1.00
12604282	201401011841	food	1.00
12604282	201401011844	food	1.00
12607667	201401011748	food	1.00
12607667	201401011955	food	1.00
12607667	201401011957	food	1.00
12609177	201401011348	cloth	1.00
12609177	201401012053	leportscloth	1.00
12614808	201401010104	etc	1.00
12614808	201401010104	chimgu	1.00
12614808	201401010106	etc	1.00
12614808	201401010106	chimgu	1.00
12616046	201401012058	ymiyong	1.00
12616046	201401012103	etc	1.00
12616046	201401012103	chimgu	1.00
12616046	201401012106	etc	1.00
12616046	201401012106	life	1.00
12616046	201401012106	kid	1.00
12616046	201401012106	chimgu	1.00
12617881	201401012034	genelec	1.00
12617881	201401012048	elec	1.00
12617881	201401012050	elec	1.00
12617881	201401012107	jabhwa	1.00
12630933	201401011014	ymiyong	1.00
12630933	201401011037	jabhwa	1.00
12632735	201401012134	phone	1.00
12632735	201401012136	phone	1.00
12643789	201401011032	jabhwa	1.00
12643789	201401011034	jabhwa	1.00
12648881	201401010834	chimgu	1.00
12648881	201401010912	ymiyong	1.00
12650402	201401011023	ymiyong	1.00
12650402	201401012300	ymiyong	1.00
12658703	201401011019	ymiyong	1.00
12658703	201401011033	ymiyong	1.00
12659414	201401010102	jabhwa	1.00
12659414	201401010223	innerwear	1.00
12664536	201401011606	ymiyong	1.00
12664536	201401011610	ymiyong	1.00
12665910	201401011331	ymiyong	1.00
12665910	201401011812	food	1.00
12666768	201401010127	innerwear	1.00
12666768	201401010130	innerwear	1.00
12666768	201401011028	jabhwa	1.00
12668609	201401011350	health	1.00
12668609	201401011407	health	1.00
12669398	201401011015	ymiyong	1.00
12669398	201401011230	jabhwa	1.00
12669571	201401010832	chimgu	1.00
12669571	201401011804	food	1.00
12680536	201401012135	gagu	1.00
12680536	201401012147	life	1.00
12687452	201401010918	chimgu	1.00
12687452	201401010921	chimgu	1.00
12687933	201401011915	kitchen	1.00
12687933	201401011920	life	1.00
12688052	201401011015	ymiyong	1.00
12688052	201401011052	jabhwa	1.00
12694251	201401011123	jabhwa	1.00
12694251	201401011125	jabhwa	1.00
12697478	201401011751	food	1.00
12697478	201401012008	food	1.00
12716872	201401011037	jabhwa	1.00
12716872	201401012210	food	1.00
12725495	201401011823	kitchen	1.00
12725495	201401012305	ymiyong	1.00
12739746	201401012157	ymiyong	1.00
12739746	201401012314	ymiyong	1.00
12739803	201401010918	chimgu	1.00
12739803	201401010921	chimgu	1.00
12745254	201401010646	ymiyong	1.00
12745254	201401010700	ymiyong	1.00
12746509	201401011843	health	1.00
12746509	201401011843	life	1.00
12746509	201401012113	jabhwa	1.00
12751795	201401012323	ymiyong	1.00
12751795	201401012330	ymiyong	1.00
12751795	201401012332	ymiyong	1.00
12756863	201401011114	jabhwa	1.00
12756863	201401011152	jabhwa	1.00
12758412	201401011225	leportscloth	1.00
12758412	201401011329	leportscloth	1.00
12758412	201401011329	kitchen	1.00
12762580	201401010459	jabhwa	1.00
12762580	201401010503	jabhwa	1.00
12762914	201401011823	food	1.00
12762914	201401011850	kitchen	1.00
12767023	201401011316	ymiyong	1.00
12767023	201401011318	ymiyong	1.00
12770095	201401011628	ymiyong	1.00
12770095	201401011836	kitchen	1.00
12784171	201401012209	leportscloth	1.00
12784171	201401012223	leportscloth	1.00
12790412	201401011304	ymiyong	1.00
12790412	201401011327	etc	1.00
12790412	201401011403	etc	1.00
12790412	201401011403	kitchen	1.00
12790412	201401012348	ymiyong	1.00
12797411	201401011038	jabhwa	1.00
12797411	201401011040	jabhwa	1.00
12799572	201401010205	food	1.00
12799572	201401011137	kitchen	1.00
12799572	201401012146	ymiyong	1.00
12807722	201401011059	jabhwa	1.00
12807722	201401011459	ymiyong	1.00
12811099	201401011024	jabhwa	1.00
12811099	201401011036	jabhwa	1.00
12812327	201401011035	ymiyong	1.00
12812327	201401011546	ymiyong	1.00
12812327	201401011547	ymiyong	1.00
12812327	201401011810	food	1.00
12813577	201401012145	innerwear	1.00
12813577	201401012200	innerwear	1.00
12817068	201401012244	gagu	1.00
12817068	201401012300	gagu	1.00
12817220	201401011828	food	1.00
12817220	201401011840	kitchen	1.00
12817709	201401010854	chimgu	1.00
12817709	201401010855	chimgu	1.00
12818811	201401010920	leportscloth	1.00
12818811	201401010920	cloth	1.00
12824098	201401011116	life	1.00
12824098	201401011120	life	1.00
12830214	201401012350	kid	1.00
12830214	201401012354	food	1.00
12837074	201401012126	cloth	1.00
12837074	201401012152	ymiyong	1.00
12859200	201401011107	cloth	1.00
12859200	201401011111	kitchen	1.00
12859200	201401011119	innerwear	1.00
12859200	201401011122	jabhwa	1.00
12859200	201401011126	leportstool	1.00
12859288	201401011718	kid	1.00
12859288	201401011756	elec	1.00
12859288	201401011758	gagu	1.00
12859288	201401012112	kid	1.00
12859552	201401011106	food	1.00
12859552	201401011111	life	1.00
12859552	201401011122	ymiyong	1.00
12861825	201401011230	ymiyong	1.00
12861825	201401011637	etc	1.00
12861825	201401011637	cloth	1.00
12862378	201401011940	kidwear	1.00
12862378	201401011956	leportscloth	1.00
12862378	201401011956	cloth	1.00
12867252	201401012103	edu	1.00
12867252	201401012106	edu	1.00
12877104	201401012136	phone	1.00
12877104	201401012137	phone	1.00
12878755	201401011505	chimgu	1.00
12878755	201401011509	chimgu	1.00
12880503	201401011026	ymiyong	1.00
12880503	201401011038	jabhwa	1.00
12901730	201401010544	food	1.00
12901730	201401012340	ymiyong	1.00
12905802	201401011006	ymiyong	1.00
12905802	201401011120	jabhwa	1.00
12909741	201401012022	food	1.00
12909741	201401012028	food	1.00
12914290	201401012349	ymiyong	1.00
12914290	201401012350	ymiyong	1.00
12918420	201401011401	life	1.00
12918420	201401011402	kitchen	1.00
12921723	201401011139	jabhwa	1.00
12921723	201401011748	food	1.00
12925525	201401010706	ymiyong	1.00
12925525	201401010927	ymiyong	1.00
12925748	201401011756	food	1.00
12925748	201401011758	food	1.00
12934150	201401012214	leportscloth	1.00
12934150	201401012322	ymiyong	1.00
12946420	201401012354	ymiyong	1.00
12946420	201401012357	ymiyong	1.00
12960817	201401011004	ymiyong	1.00
12960817	201401011030	jabhwa	1.00
12961089	201401012018	health	1.00
12961089	201401012018	etc	1.00
12961089	201401012330	leportscloth	1.00
12961089	201401012330	ymiyong	1.00
12961653	201401011821	food	1.00
12961653	201401012342	gagu	1.00
12965245	201401011256	ymiyong	1.00
12965245	201401012049	life	1.00
12973576	201401011722	life	1.00
12973576	201401011723	life	1.00
12980545	201401012110	leportscloth	1.00
12980545	201401012133	elec	1.00
12980580	201401010840	ymiyong	1.00
12980580	201401010848	health	1.00
12984041	201401011909	chimgu	1.00
12984041	201401011927	life	1.00
12985816	201401012131	cloth	1.00
12985816	201401012136	innerwear	1.00
12985816	201401012136	ymiyong	1.00
13007551	201401010834	chimgu	1.00
13007551	201401010843	chimgu	1.00
13014925	201401010215	chimgu	1.00
13014925	201401011006	ymiyong	1.00
13014925	201401011327	chimgu	1.00
13014925	201401012339	ymiyong	1.00
13015590	201401012307	ymiyong	1.00
13015590	201401012308	ymiyong	1.00
13025258	201401011232	bosuk	1.00
13025258	201401011248	chimgu	1.00
13033127	201401011516	etc	1.00
13033127	201401011516	jabhwa	1.00
13039434	201401010918	chimgu	1.00
13039434	201401010920	chimgu	1.00
13045452	201401011959	ymiyong	1.00
13045452	201401012006	life	1.00
13053078	201401010935	ymiyong	1.00
13053078	201401011840	kitchen	1.00
13053200	201401010048	jabhwa	1.00
13053200	201401011651	cloth	1.00
